File;words_p_sen;letters_p_word;%adjective;%conjunction;%determiner;%noun;%pronoun;%adverb;%preposition;%verb;adjective_p_sen;conjunction_p_sen;determiner_p_sen;noun_p_sen;pronoun_p_sen;adverb_p_sen;preposition_p_sen;verb_p_sen;main_verbs/total_verbs;words_diversity;main_verbs_per_sen;Difficulty
Varis/C2_4.txt;17,8421052632;4,09734513274;0,0629139072848;0,0430463576159;0,158940397351;0,185430463576;0,0629139072848;0,0298013245033;0,17880794702;0,119205298013;1,0;0,684210526316;2,52631578947;2,94736842105;1,0;0,473684210526;2,84210526316;1,89473684211;0,583333333333;9,57894736842;1,10526315789;C
Varis/C2_5.txt;16,8461538462;3,89269406393;0,0419947506562;0,0472440944882;0,162729658793;0,178477690289;0,0866141732283;0,0708661417323;0,11811023622;0,131233595801;0,615384615385;0,692307692308;2,38461538462;2,61538461538;1,26923076923;1,03846153846;1,73076923077;1,92307692308;0,68;7,96153846154;1,30769230769;C
Varis/C2_6.txt;30,5714285714;4,76401869159;0,0751879699248;0,0526315789474;0,175438596491;0,19298245614;0,0802005012531;0,0551378446115;0,177944862155;0,112781954887;2,14285714286;1,5;5,0;5,5;2,28571428571;1,57142857143;5,07142857143;3,21428571429;0,711111111111;15,0;2,28571428571;C
Varis/C2_7.txt;34,0;4,43176470588;0,0584239130435;0,0692934782609;0,171195652174;0,17527173913;0,0625;0,0366847826087;0,173913043478;0,126358695652;1,72;2,04;5,04;5,16;1,84;1,08;5,12;3,72;0,741935483871;15,72;2,76;C
Varis/C2_8.txt;25,6363636364;5,04078014184;0,0810276679842;0,0434782608696;0,164031620553;0,250988142292;0,0355731225296;0,0375494071146;0,195652173913;0,100790513834;1,86363636364;1,0;3,77272727273;5,77272727273;0,818181818182;0,863636363636;4,5;2,31818181818;0,764705882353;13,0;1,77272727273;C
Varis/C2_9.txt;13,1780821918;4,26403326403;0,0447957839262;0,064558629776;0,150197628458;0,144927536232;0,0750988142292;0,0724637681159;0,123847167325;0,110671936759;0,465753424658;0,671232876712;1,56164383562;1,50684931507;0,780821917808;0,753424657534;1,28767123288;1,15068493151;0,714285714286;6,19178082192;0,821917808219;C
Varis/CX_1.txt;30,44;4,45860709593;0,0459363957597;0,0618374558304;0,196113074205;0,150176678445;0,0671378091873;0,0494699646643;0,19964664311;0,0936395759717;1,04;1,4;4,44;3,4;1,52;1,12;4,52;2,12;0,77358490566;15,24;1,64;C
Varis/CX_2.txt;47,0;4,49468085106;0,0549132947977;0,0404624277457;0,184971098266;0,251445086705;0,0578034682081;0,0375722543353;0,190751445087;0,101156069364;2,375;1,75;8,0;10,875;2,5;1,625;8,25;4,375;0,714285714286;25,625;3,125;C
Varis/CX_3.txt;11,2826086957;3,99421965318;0,0288248337029;0,0354767184035;0,124168514412;0,110864745011;0,135254988914;0,079822616408;0,121951219512;0,170731707317;0,282608695652;0,347826086957;1,21739130435;1,08695652174;1,32608695652;0,782608695652;1,19565217391;1,67391304348;0,779220779221;5,89130434783;1,30434782609;C
Varis/CX_4.txt;20,48;4,701171875;0,0581257413998;0,0569395017794;0,170818505338;0,195729537367;0,0652431791222;0,0545670225386;0,156583629893;0,110320284698;0,98;0,96;2,88;3,3;1,1;0,92;2,64;1,86;0,720430107527;9,22;1,34;C
